Time,Channel A
(ms),(V)

0.25600000,4.37269200
0.25800000,4.39344500
0.26000000,4.38306900
0.26200000,4.39344500
0.26400000,4.37269200
0.26600000,4.38306900
0.26800000,4.37269200
0.27000000,4.34095300
0.27200000,4.37269200
0.27400000,4.33057600
0.27600000,4.38306900
0.27800000,4.40443100
0.28000000,4.36231600
0.28200000,4.40443100
0.28400000,4.37269200
0.28600000,4.41480800
0.28800000,4.39344500
0.29000000,4.37269200
0.29200000,4.39344500
0.29400000,4.39344500
0.29600000,4.39344500
0.29800000,4.36231600
0.30000000,4.39344500
0.30200000,4.35132900
0.30400000,4.37269200
0.30600000,4.38306900
0.30800000,4.37269200
0.31000000,4.37269200
0.31200000,4.37269200
0.31400000,4.39344500
0.31600000,4.34095300
0.31800000,4.39344500
0.32000000,4.38306900
0.32200000,4.38306900
0.32400000,4.37269200
0.32600000,4.38306900
0.32800000,4.37269200
0.33000000,4.37269200
0.33200000,4.40443100
0.33400000,4.35132900
0.33600000,4.35132900
0.33800000,4.39344500
0.34000000,4.36231600
0.34200000,4.39344500
0.34400000,4.40443100
0.34600000,4.38306900
0.34800000,4.36231600
0.35000000,4.36231600
0.35200000,4.36231600
0.35400000,4.39344500
0.35600000,4.39344500
0.35800000,4.36231600
0.36000000,4.38306900
0.36200000,4.35132900
0.36400000,4.36231600
0.36600000,4.39344500
0.36800000,4.38306900
0.37000000,4.37269200
0.37200000,4.35132900
0.37400000,4.39344500
0.37600000,4.37269200
0.37800000,4.36231600
0.38000000,4.38306900
0.38200000,4.36231600
0.38400000,4.36231600
0.38600000,4.37269200
0.38800000,4.37269200
0.39000000,4.37269200
0.39200000,4.30921400
0.39400000,4.38306900
0.39600000,4.35132900
0.39800000,4.39344500
0.40000000,4.37269200
0.40200000,4.37269200
0.40400000,4.36231600
0.40600000,4.37269200
0.40800000,4.39344500
0.41000000,4.38306900
0.41200000,4.37269200
0.41400000,4.37269200
0.41600000,4.39344500
0.41800000,4.36231600
0.42000000,4.38306900
0.42200000,4.36231600
0.42400000,4.43617100
0.42600000,4.42518400
0.42800000,4.35132900
0.43000000,4.37269200
0.43200000,4.35132900
0.43400000,4.36231600
0.43600000,4.37269200
0.43800000,4.35132900
0.44000000,4.36231600
0.44200000,4.35132900
0.44400000,4.37269200
0.44600000,4.35132900
0.44800000,4.36231600
0.45000000,4.41480800
0.45200000,4.39344500
0.45400000,4.35132900
0.45600000,4.33057600
0.45800000,4.38306900
0.46000000,4.34095300
0.46200000,4.36231600
0.46400000,4.38306900
0.46600000,4.36231600
0.46800000,4.34095300
0.47000000,4.38306900
0.47200000,4.38306900
0.47400000,4.36231600
0.47600000,4.36231600
0.47800000,4.37269200
0.48000000,4.35132900
0.48200000,4.37269200
0.48400000,4.39344500
0.48600000,4.34095300
0.48800000,4.38306900
0.49000000,4.35132900
0.49200000,4.36231600
0.49400000,4.36231600
0.49600000,4.39344500
0.49800000,4.37269200
0.50000000,4.36231600
0.50200000,4.37269200
0.50400000,4.36231600
0.50600000,4.35132900
0.50800000,4.36231600
0.51000000,4.38306900
0.51200000,4.34095300
0.51400000,4.37269200
0.51600000,4.39344500
0.51800000,4.37269200
0.52000000,4.37269200
0.52200000,4.38306900
0.52400000,4.36231600
0.52600000,4.39344500
0.52800000,4.37269200
0.53000000,4.34095300
0.53200000,4.36231600
0.53400000,4.35132900
0.53600000,4.38306900
0.53800000,4.39344500
0.54000000,4.38306900
0.54200000,4.36231600
0.54400000,4.38306900
0.54600000,4.36231600
0.54800000,4.40443100
0.55000000,4.39344500
0.55200000,4.38306900
0.55400000,4.37269200
0.55600000,4.30921400
0.55800000,4.40443100
0.56000000,4.35132900
0.56200000,4.37269200
0.56400000,4.36231600
0.56600000,4.38306900
0.56800000,4.37269200
0.57000000,4.37269200
0.57200000,4.38306900
0.57400000,4.37269200
0.57600000,4.36231600
0.57800000,4.38306900
0.58000000,4.33057600
0.58200000,4.37269200
0.58400000,4.34095300
0.58600000,4.37269200
0.58800000,4.35132900
0.59000000,4.37269200
0.59200000,4.36231600
0.59400000,4.37269200
0.59600000,4.37269200
0.59800000,4.37269200
0.60000000,4.35132900
0.60200000,4.36231600
0.60400000,4.36231600
0.60600000,4.37269200
0.60800000,4.38306900
0.61000000,4.34095300
0.61200000,4.35132900
0.61400000,4.37269200
0.61600000,4.36231600
0.61800000,4.35132900
0.62000000,4.37269200
0.62200000,4.40443100
0.62400000,4.37269200
0.62600000,4.37269200
0.62800000,4.35132900
0.63000000,4.37269200
0.63200000,4.36231600
0.63400000,4.36231600
0.63600000,4.38306900
0.63800000,4.36231600
0.64000000,4.38306900
0.64200000,4.38306900
0.64400000,4.37269200
0.64600000,4.36231600
0.64800000,4.35132900
0.65000000,4.38306900
0.65200000,4.38306900
0.65400000,4.36231600
0.65600000,4.30921400
0.65800000,4.38306900
0.66000000,4.37269200
0.66200000,4.37269200
0.66400000,4.37269200
0.66600000,4.36231600
0.66800000,4.39344500
0.67000000,4.37269200
0.67200000,4.36231600
0.67400000,4.38306900
0.67600000,4.37269200
0.67800000,4.34095300
0.68000000,4.35132900
0.68200000,4.37269200
0.68400000,4.34095300
0.68600000,4.38306900
0.68800000,4.37269200
0.69000000,4.35132900
0.69200000,4.34095300
0.69400000,4.38306900
0.69600000,4.33057600
0.69800000,4.36231600
0.70000000,4.36231600
0.70200000,4.36231600
0.70400000,4.39344500
0.70600000,4.34095300
0.70800000,4.37269200
0.71000000,4.35132900
0.71200000,4.33057600
0.71400000,4.39344500
0.71600000,4.33057600
0.71800000,4.39344500
0.72000000,4.36231600
0.72200000,4.35132900
0.72400000,4.39344500
0.72600000,4.38306900
0.72800000,4.37269200
0.73000000,4.38306900
0.73200000,4.38306900
0.73400000,4.34095300
0.73600000,4.37269200
0.73800000,4.35132900
0.74000000,4.35132900
0.74200000,4.34095300
0.74400000,4.38306900
0.74600000,4.34095300
0.74800000,4.36231600
0.75000000,4.37269200
0.75200000,4.40443100
0.75400000,4.35132900
0.75600000,4.38306900
0.75800000,4.39344500
0.76000000,4.39344500
0.76200000,4.36231600
0.76400000,4.39344500
0.76600000,4.34095300
0.76800000,4.34095300
0.77000000,4.36231600
0.77200000,4.36231600
0.77400000,4.34095300
0.77600000,4.36231600
0.77800000,4.38306900
0.78000000,4.38306900
0.78200000,4.35132900
0.78400000,4.36231600
0.78600000,4.37269200
0.78800000,4.35132900
0.79000000,4.36231600
0.79200000,4.36231600
0.79400000,4.38306900
0.79600000,4.36231600
0.79800000,4.37269200
0.80000000,4.39344500
0.80200000,4.35132900
0.80400000,4.37269200
0.80600000,4.36231600
0.80800000,4.35132900
0.81000000,4.37269200
0.81200000,4.34095300
0.81400000,4.34095300
0.81600000,4.40443100
0.81800000,4.36231600
0.82000000,4.39344500
0.82200000,4.39344500
0.82400000,4.37269200
0.82600000,4.37269200
0.82800000,4.39344500
0.83000000,4.33057600
0.83200000,4.39344500
0.83400000,4.35132900
0.83600000,4.37269200
0.83800000,4.37269200
0.84000000,4.36231600
0.84200000,4.37269200
0.84400000,4.34095300
0.84600000,4.38306900
0.84800000,4.33057600
0.85000000,4.36231600
0.85200000,4.40443100
0.85400000,4.34095300
0.85600000,4.35132900
0.85800000,4.37269200
0.86000000,4.37269200
0.86200000,4.34095300
0.86400000,4.35132900
0.86600000,4.35132900
0.86800000,4.34095300
0.87000000,4.37269200
0.87200000,4.37269200
0.87400000,4.35132900
0.87600000,4.37269200
0.87800000,4.36231600
0.88000000,4.36231600
0.88200000,4.37269200
0.88400000,4.36231600
0.88600000,4.36231600
0.88800000,4.36231600
0.89000000,4.38306900
0.89200000,4.38306900
0.89400000,4.39344500
0.89600000,4.36231600
0.89800000,4.37269200
0.90000000,4.34095300
0.90200000,4.41480800
0.90400000,4.38306900
0.90600000,4.42518400
0.90800000,4.37269200
0.91000000,4.35132900
0.91200000,4.35132900
0.91400000,4.35132900
0.91600000,4.34095300
0.91800000,4.36231600
0.92000000,4.35132900
0.92200000,4.32020000
0.92400000,4.34095300
0.92600000,4.36231600
0.92800000,4.34095300
0.93000000,4.39344500
0.93200000,4.35132900
0.93400000,4.38306900
0.93600000,4.33057600
0.93800000,4.37269200
0.94000000,4.36231600
0.94200000,4.40443100
0.94400000,4.39344500
0.94600000,4.38306900
0.94800000,4.38306900
0.95000000,4.36231600
0.95200000,4.35132900
0.95400000,4.36231600
0.95600000,4.35132900
0.95800000,4.35132900
0.96000000,4.37269200
0.96200000,4.37269200
0.96400000,4.33057600
0.96600000,4.38306900
0.96800000,4.37269200
0.97000000,4.35132900
0.97200000,4.33057600
0.97400000,4.36231600
0.97600000,4.36231600
0.97800000,4.35132900
0.98000000,4.37269200
0.98200000,4.39344500
0.98400000,4.36231600
0.98600000,4.36231600
0.98800000,4.37269200
0.99000000,4.33057600
0.99200000,4.37269200
0.99400000,4.34095300
0.99600000,4.37269200
0.99800000,4.36231600
1.00000000,4.37269200
1.00200000,4.35132900
1.00400000,4.35132900
1.00600000,4.36231600
1.00800000,4.40443100
1.01000000,4.36231600
1.01200000,4.36231600
1.01400000,4.36231600
1.01600000,4.36231600
1.01800000,4.35132900
1.02000000,4.37269200
1.02200000,4.35132900
1.02400000,4.35132900
1.02600000,4.36231600
1.02800000,4.34095300
1.03000000,4.37269200
1.03200000,4.34095300
1.03400000,4.37269200
1.03600000,4.35132900
1.03800000,4.36231600
1.04000000,4.35132900
1.04200000,4.37269200
1.04400000,4.35132900
1.04600000,4.34095300
1.04800000,4.35132900
1.05000000,4.32020000
1.05200000,4.35132900
1.05400000,4.36231600
1.05600000,4.33057600
1.05800000,4.37269200
1.06000000,4.36231600
1.06200000,4.37269200
1.06400000,4.35132900
1.06600000,4.37269200
1.06800000,4.34095300
1.07000000,4.36231600
1.07200000,4.34095300
1.07400000,4.37269200
1.07600000,4.33057600
1.07800000,4.34095300
1.08000000,4.37269200
1.08200000,4.36231600
1.08400000,4.39344500
1.08600000,4.34095300
1.08800000,4.35132900
1.09000000,4.37269200
1.09200000,4.38306900
1.09400000,4.35132900
1.09600000,4.33057600
1.09800000,4.30921400
1.10000000,4.37269200
1.10200000,4.35132900
1.10400000,4.39344500
1.10600000,4.37269200
1.10800000,4.33057600
1.11000000,4.36231600
1.11200000,4.37269200
1.11400000,4.37269200
1.11600000,4.35132900
1.11800000,4.36231600
1.12000000,4.36231600
1.12200000,4.36231600
1.12400000,4.35132900
1.12600000,4.35132900
1.12800000,4.37269200
1.13000000,4.37269200
1.13200000,4.38306900
1.13400000,4.37269200
1.13600000,4.34095300
1.13800000,4.34095300
1.14000000,4.37269200
1.14200000,4.33057600
1.14400000,4.38306900
1.14600000,4.35132900
1.14800000,4.37269200
1.15000000,4.35132900
1.15200000,4.36231600
1.15400000,4.39344500
1.15600000,4.33057600
1.15800000,4.34095300
1.16000000,4.38306900
1.16200000,4.33057600
1.16400000,4.37269200
1.16600000,4.35132900
1.16800000,4.37269200
1.17000000,4.38306900
1.17200000,4.35132900
1.17400000,4.37269200
1.17600000,4.36231600
1.17800000,4.39344500
1.18000000,4.33057600
1.18200000,4.35132900
1.18400000,4.34095300
1.18600000,4.35132900
1.18800000,4.38306900
1.19000000,4.38306900
1.19200000,4.36231600
1.19400000,4.39344500
1.19600000,4.36231600
1.19800000,4.43617100
1.20000000,4.34095300
1.20200000,4.34095300
1.20400000,4.36231600
1.20600000,4.38306900
1.20800000,4.37269200
1.21000000,4.37269200
1.21200000,4.37269200
1.21400000,4.38306900
1.21600000,4.37269200
1.21800000,4.34095300
1.22000000,4.37269200
1.22200000,4.37269200
1.22400000,4.36231600
1.22600000,4.32020000
1.22800000,4.36231600
1.23000000,4.33057600
1.23200000,4.35132900
1.23400000,4.35132900
1.23600000,4.35132900
1.23800000,4.33057600
1.24000000,4.37269200
1.24200000,4.34095300
1.24400000,4.35132900
1.24600000,4.34095300
1.24800000,4.34095300
1.25000000,4.36231600
1.25200000,4.37269200
1.25400000,4.35132900
1.25600000,4.34095300
1.25800000,4.38306900
1.26000000,4.37269200
1.26200000,4.37269200
1.26400000,4.35132900
1.26600000,4.36231600
1.26800000,4.36231600
1.27000000,4.35132900
1.27200000,4.34095300
1.27400000,4.36231600
1.27600000,4.37269200
1.27800000,4.36231600
1.28000000,4.35132900
1.28200000,4.36231600
1.28400000,4.37269200
1.28600000,4.36231600
1.28800000,4.36231600
1.29000000,4.38306900
1.29200000,4.36231600
1.29400000,4.35132900
1.29600000,4.36231600
1.29800000,4.35132900
1.30000000,4.36231600
1.30200000,4.36231600
1.30400000,4.34095300
1.30600000,4.36231600
1.30800000,4.33057600
1.31000000,4.34095300
1.31200000,4.36231600
1.31400000,4.35132900
1.31600000,4.37269200
1.31800000,4.37269200
1.32000000,4.35132900
1.32200000,4.38306900
1.32400000,4.35132900
1.32600000,4.34095300
1.32800000,4.36231600
1.33000000,4.36231600
1.33200000,4.35132900
1.33400000,4.37269200
1.33600000,4.35132900
1.33800000,4.36231600
1.34000000,4.37269200
1.34200000,4.33057600
1.34400000,4.34095300
1.34600000,4.35132900
1.34800000,4.38306900
1.35000000,4.36231600
1.35200000,4.37269200
1.35400000,4.37269200
1.35600000,4.34095300
1.35800000,4.36231600
1.36000000,4.35132900
1.36200000,4.36231600
1.36400000,4.35132900
1.36600000,4.32020000
1.36800000,4.34095300
1.37000000,4.38306900
1.37200000,4.34095300
1.37400000,4.38306900
1.37600000,4.35132900
1.37800000,4.39344500
1.38000000,4.34095300
1.38200000,4.33057600
1.38400000,4.36231600
1.38600000,4.34095300
1.38800000,4.36231600
1.39000000,4.37269200
1.39200000,4.38306900
1.39400000,4.36231600
1.39600000,4.39344500
1.39800000,4.37269200
1.40000000,4.38306900
1.40200000,4.36231600
1.40400000,4.35132900
1.40600000,4.35132900
1.40800000,4.34095300
1.41000000,4.37269200
1.41200000,4.32020000
1.41400000,4.39344500
1.41600000,4.40443100
1.41800000,4.35132900
1.42000000,4.37269200
1.42200000,4.36231600
1.42400000,4.36231600
1.42600000,4.37269200
1.42800000,4.37269200
1.43000000,4.37269200
1.43200000,4.41480800
1.43400000,4.35132900
1.43600000,4.35132900
1.43800000,4.38306900
1.44000000,4.37269200
1.44200000,4.30921400
1.44400000,4.34095300
1.44600000,4.36231600
1.44800000,4.35132900
1.45000000,4.38306900
1.45200000,4.34095300
1.45400000,4.35132900
1.45600000,4.36231600
1.45800000,4.34095300
1.46000000,4.33057600
1.46200000,4.37269200
1.46400000,4.33057600
1.46600000,4.35132900
1.46800000,4.38306900
1.47000000,4.35132900
1.47200000,4.36231600
1.47400000,4.37269200
1.47600000,4.36231600
1.47800000,4.38306900
1.48000000,4.35132900
1.48200000,4.35132900
1.48400000,4.36231600
1.48600000,4.36231600
1.48800000,4.38306900
1.49000000,4.36231600
1.49200000,4.36231600
1.49400000,4.35132900
1.49600000,4.36231600
1.49800000,4.36231600
1.50000000,4.34095300
1.50200000,4.33057600
1.50400000,4.36231600
1.50600000,4.33057600
1.50800000,4.35132900
1.51000000,4.36231600
1.51200000,4.35132900
1.51400000,4.34095300
1.51600000,4.37269200
1.51800000,4.36231600
1.52000000,4.35132900
1.52200000,4.37269200
1.52400000,4.35132900
1.52600000,4.37269200
1.52800000,4.33057600
1.53000000,4.39344500
1.53200000,4.34095300
1.53400000,4.35132900
1.53600000,4.37269200
1.53800000,4.37269200
1.54000000,4.37269200
1.54200000,4.36231600
1.54400000,4.33057600
1.54600000,4.36231600
1.54800000,4.35132900
1.55000000,4.38306900
1.55200000,4.35132900
1.55400000,4.38306900
1.55600000,4.34095300
1.55800000,4.33057600
1.56000000,4.33057600
1.56200000,4.38306900
1.56400000,4.37269200
1.56600000,4.37269200
1.56800000,4.36231600
1.57000000,4.33057600
1.57200000,4.36231600
1.57400000,4.37269200
1.57600000,4.37269200
1.57800000,4.39344500
1.58000000,4.36231600
1.58200000,4.30921400
1.58400000,4.34095300
1.58600000,4.33057600
1.58800000,4.35132900
1.59000000,4.34095300
1.59200000,4.33057600
1.59400000,4.35132900
1.59600000,4.34095300
1.59800000,4.37269200
1.60000000,4.34095300
1.60200000,4.38306900
1.60400000,4.30921400
1.60600000,4.37269200
1.60800000,4.39344500
1.61000000,4.33057600
1.61200000,4.30921400
1.61400000,4.37269200
1.61600000,4.38306900
1.61800000,4.37269200
1.62000000,4.33057600
1.62200000,4.35132900
1.62400000,4.30921400
1.62600000,4.37269200
1.62800000,4.30921400
1.63000000,4.38306900
1.63200000,4.38306900
1.63400000,4.35132900
1.63600000,4.36231600
1.63800000,4.34095300
1.64000000,4.34095300
1.64200000,4.35132900
1.64400000,4.36231600
1.64600000,4.33057600
1.64800000,4.35132900
1.65000000,4.33057600
1.65200000,4.33057600
1.65400000,4.37269200
1.65600000,4.36231600
1.65800000,4.35132900
1.66000000,4.35132900
1.66200000,4.37269200
1.66400000,4.30921400
1.66600000,4.37269200
1.66800000,4.34095300
1.67000000,4.36231600
1.67200000,4.36231600
1.67400000,4.38306900
1.67600000,4.38306900
1.67800000,4.34095300
1.68000000,4.33057600
1.68200000,4.33057600
1.68400000,4.33057600
1.68600000,4.34095300
1.68800000,4.36231600
1.69000000,4.37269200
1.69200000,4.37269200
1.69400000,4.35132900
1.69600000,4.34095300
1.69800000,4.34095300
1.70000000,4.34095300
1.70200000,4.39344500
1.70400000,4.34095300
1.70600000,4.36231600
1.70800000,4.37269200
1.71000000,4.38306900
1.71200000,4.33057600
1.71400000,4.35132900
1.71600000,4.37269200
1.71800000,4.37269200
1.72000000,4.26709800
1.72200000,4.36231600
1.72400000,4.37269200
1.72600000,4.36231600
1.72800000,4.35132900
1.73000000,4.35132900
1.73200000,4.34095300
1.73400000,4.36231600
1.73600000,4.35132900
1.73800000,4.35132900
1.74000000,4.34095300
1.74200000,4.36231600
1.74400000,4.33057600
1.74600000,4.38306900
1.74800000,4.37269200
1.75000000,4.35132900
1.75200000,4.33057600
1.75400000,4.34095300
1.75600000,4.37269200
1.75800000,4.37269200
1.76000000,4.37269200
1.76200000,4.37269200
1.76400000,4.37269200
1.76600000,4.36231600
1.76800000,4.36231600
1.77000000,4.36231600
1.77200000,4.33057600
1.77400000,4.35132900
1.77600000,4.35132900
1.77800000,4.36231600
1.78000000,4.36231600
1.78200000,4.37269200
1.78400000,4.37269200
1.78600000,4.36231600
1.78800000,4.35132900
1.79000000,4.35132900
1.79200000,4.33057600
1.79400000,4.38306900
1.79600000,4.33057600
1.79800000,4.35132900
1.80000000,4.37269200
1.80200000,4.36231600
1.80400000,4.36231600
1.80600000,4.41480800
1.80800000,4.38306900
1.81000000,4.35132900
1.81200000,4.36231600
1.81400000,4.33057600
1.81600000,4.36231600
1.81800000,4.29883700
1.82000000,4.36231600
1.82200000,4.32020000
1.82400000,4.35132900
1.82600000,4.40443100
1.82800000,4.35132900
1.83000000,4.37269200
1.83200000,4.38306900
1.83400000,4.35132900
1.83600000,4.33057600
1.83800000,4.37269200
1.84000000,4.36231600
1.84200000,4.34095300
1.84400000,4.33057600
1.84600000,4.36231600
1.84800000,4.36231600
1.85000000,4.35132900
1.85200000,4.37269200
1.85400000,4.38306900
1.85600000,4.35132900
1.85800000,4.38306900
1.86000000,4.34095300
1.86200000,4.34095300
1.86400000,4.35132900
1.86600000,4.37269200
1.86800000,4.38306900
1.87000000,4.34095300
1.87200000,4.36231600
1.87400000,4.35132900
1.87600000,4.35132900
1.87800000,4.34095300
1.88000000,4.34095300
1.88200000,4.35132900
1.88400000,4.35132900
1.88600000,4.38306900
1.88800000,4.33057600
1.89000000,4.38306900
1.89200000,4.38306900
1.89400000,4.30921400
1.89600000,4.33057600
1.89800000,4.30921400
1.90000000,4.34095300
1.90200000,4.36231600
1.90400000,4.33057600
1.90600000,4.35132900
1.90800000,4.38306900
1.91000000,4.36231600
1.91200000,4.34095300
1.91400000,4.36231600
1.91600000,4.33057600
1.91800000,4.38306900
1.92000000,4.39344500
1.92200000,4.35132900
1.92400000,4.37269200
1.92600000,4.35132900
1.92800000,4.34095300
1.93000000,4.36231600
1.93200000,4.35132900
1.93400000,4.35132900
1.93600000,4.34095300
1.93800000,4.37269200
1.94000000,4.34095300
1.94200000,4.35132900
1.94400000,4.38306900
1.94600000,4.37269200
1.94800000,4.36231600
1.95000000,4.33057600
1.95200000,4.33057600
1.95400000,4.34095300
1.95600000,4.34095300
1.95800000,4.37269200
1.96000000,4.36231600
1.96200000,4.36231600
1.96400000,4.33057600
1.96600000,4.35132900
1.96800000,4.34095300
1.97000000,4.39344500
1.97200000,4.36231600
1.97400000,4.34095300
1.97600000,4.38306900
1.97800000,4.34095300
1.98000000,4.36231600
1.98199999,4.30921400
1.98399999,4.36231600
1.98599999,4.37269200
1.98799999,4.35132900
1.98999999,4.35132900
1.99199999,4.32020000
1.99399999,4.35132900
1.99599999,4.34095300
1.99799999,4.30921400
1.99999999,4.33057600
2.00199999,4.37269200
2.00399999,4.35132900
2.00599999,4.34095300
2.00799999,4.33057600
2.00999999,4.33057600
2.01199999,4.38306900
2.01399999,4.36231600
2.01599999,4.35132900
2.01799999,4.35132900
2.01999999,4.36231600
2.02199999,4.34095300
2.02399999,4.34095300
2.02599999,4.34095300
2.02799999,4.34095300
2.02999999,4.33057600
2.03199999,4.36231600
2.03399999,4.37269200
2.03599999,4.35132900
2.03799999,4.30921400
2.03999999,4.35132900
2.04199999,4.33057600
2.04399999,4.35132900
2.04599999,4.32020000
2.04799999,4.34095300
2.04999999,4.35132900
2.05199999,4.35132900
2.05399999,4.36231600
2.05599999,4.38306900
2.05799999,4.36231600
2.05999999,4.37269200
2.06199999,4.37269200
2.06399999,4.37269200
2.06599999,4.36231600
2.06799999,4.36231600
2.06999999,4.35132900
2.07199999,4.35132900
2.07399999,4.30921400
2.07599999,4.38306900
2.07799999,4.37269200
2.07999999,4.30921400
2.08199999,4.37269200
2.08399999,4.38306900
2.08599999,4.36231600
2.08799999,4.30921400
2.08999999,4.38306900
2.09199999,4.34095300
2.09399999,4.34095300
2.09599999,4.36231600
2.09799999,4.32020000
2.09999999,4.32020000
2.10199999,4.37269200
2.10399999,4.33057600
2.10599999,4.35132900
2.10799999,4.34095300
2.10999999,4.30921400
2.11199999,4.32020000
2.11399999,4.37269200
2.11599999,4.34095300
2.11799999,4.37269200
2.11999999,4.37269200
2.12199999,4.34095300
2.12399999,4.33057600
2.12599999,4.35132900
2.12799999,4.33057600
2.12999999,4.36231600
2.13199999,4.39344500
2.13399999,4.35132900
2.13599999,4.38306900
2.13799999,4.26709800
2.13999999,4.35132900
2.14199999,4.32020000
2.14399999,4.37269200
2.14599999,4.34095300
2.14799999,4.34095300
2.14999999,4.35132900
2.15199999,4.36231600
2.15399999,4.35132900
2.15599999,4.34095300
2.15799999,4.33057600
2.15999999,4.38306900
2.16199999,4.39344500
2.16399999,4.33057600
2.16599999,4.33057600
2.16799999,4.33057600
2.16999999,4.35132900
2.17199999,4.33057600
2.17399999,4.36231600
2.17599999,4.37269200
2.17799999,4.35132900
2.17999999,4.35132900
2.18199999,4.35132900
2.18399999,4.35132900
2.18599999,4.37269200
2.18799999,4.36231600
2.18999999,4.33057600
2.19199999,4.35132900
2.19399999,4.30921400
2.19599999,4.37269200
2.19799999,4.37269200
2.19999999,4.36231600
2.20199999,4.35132900
2.20399999,4.32020000
2.20599999,4.35132900
2.20799999,4.35132900
2.20999999,4.33057600
2.21199999,4.35132900
2.21399999,4.35132900
2.21599999,4.35132900
2.21799999,4.35132900
2.21999999,4.34095300
2.22199999,4.33057600
2.22399999,4.33057600
2.22599999,4.30921400
2.22799999,4.37269200
2.22999999,4.34095300
2.23199999,4.32020000
2.23399999,4.36231600
2.23599999,4.35132900
2.23799999,4.37269200
2.23999999,4.33057600
2.24199999,4.37269200
2.24399999,4.37269200
2.24599999,4.33057600
2.24799999,4.33057600
2.24999999,4.34095300
2.25199999,4.34095300
2.25399999,4.37269200
2.25599999,4.34095300
2.25799999,4.33057600
2.25999999,4.35132900
2.26199999,4.35132900
2.26399999,4.36231600
2.26599999,4.33057600
2.26799999,4.37269200
2.26999999,4.34095300
2.27199999,4.35132900
2.27399999,4.35132900
2.27599999,4.35132900
2.27799999,4.35132900
2.27999999,4.35132900
2.28199999,4.36231600
2.28399999,4.34095300
2.28599999,4.35132900
2.28799999,4.27808500
2.28999999,4.32020000
2.29199999,4.36231600
2.29399999,4.37269200
2.29599999,4.29883700
2.29799999,4.30921400
2.29999999,4.36231600
2.30199999,4.33057600
2.30399999,4.36231600
2.30599999,4.34095300
2.30799999,4.35132900
2.30999999,4.36231600
2.31199999,4.35132900
2.31399999,4.37269200
2.31599999,4.34095300
2.31799999,4.34095300
2.31999999,4.28846100
2.32199999,4.36231600
2.32399999,4.32020000
2.32599999,4.36231600
2.32799999,4.36231600
2.32999999,4.35132900
2.33199999,4.33057600
2.33399999,4.37269200
2.33599999,4.34095300
2.33799999,4.39344500
2.33999999,4.30921400
2.34199999,4.37269200
2.34399999,4.36231600
2.34599999,4.36231600
2.34799999,4.30921400
2.34999999,4.34095300
2.35199999,4.33057600
2.35399999,4.38306900
2.35599999,4.35132900
2.35799999,4.36231600
2.35999999,4.37269200
2.36199999,4.33057600
2.36399999,4.37269200
2.36599999,4.32020000
2.36799999,4.34095300
2.36999999,4.35132900
2.37199999,4.37269200
2.37399999,4.37269200
2.37599999,4.34095300
2.37799999,4.34095300
2.37999999,4.37269200
2.38199999,4.34095300
2.38399999,4.38306900
2.38599999,4.34095300
2.38799999,4.35132900
2.38999999,4.34095300
2.39199999,4.30921400
2.39399999,4.33057600
2.39599999,4.38306900
2.39799999,4.38306900
2.39999999,4.34095300
2.40199999,4.34095300
2.40399999,4.36231600
2.40599999,4.36231600
2.40799999,4.34095300
2.40999999,4.34095300
2.41199999,4.30921400
2.41399999,4.34095300
2.41599999,4.32020000
2.41799999,4.35132900
2.41999999,4.36231600
2.42199999,4.36231600
2.42399999,4.36231600
2.42599999,4.30921400
2.42799999,4.34095300
2.42999999,4.35132900
2.43199999,4.36231600
2.43399999,4.37269200
2.43599999,4.37269200
2.43799999,4.34095300
2.43999999,4.30921400
2.44199999,4.34095300
2.44399999,4.34095300
2.44599999,4.32020000
2.44799999,4.36231600
2.44999999,4.32020000
2.45199999,4.39344500
2.45399999,4.36231600
2.45599999,4.33057600
2.45799999,4.33057600
2.45999999,4.33057600
2.46199999,4.32020000
2.46399999,4.33057600
2.46599999,4.36231600
2.46799999,4.30921400
2.46999999,4.35132900
2.47199999,4.33057600
2.47399999,4.28846100
2.47599999,4.37269200
2.47799999,4.35132900
2.47999999,4.34095300
2.48199999,4.38306900
2.48399999,4.34095300
2.48599999,4.35132900
2.48799999,4.33057600
2.48999999,4.33057600
2.49199999,4.35132900
2.49399999,4.35132900
2.49599999,4.34095300
2.49799999,4.33057600
2.49999999,4.35132900
2.50199999,4.33057600
2.50399999,4.32020000
2.50599999,4.33057600
2.50799999,4.35132900
2.50999999,4.36231600
2.51199999,4.35132900
2.51399999,4.36231600
2.51599999,4.35132900
2.51799999,4.32020000
2.51999999,4.32020000
2.52199999,4.30921400
2.52399999,4.35132900
2.52599999,4.35132900
2.52799999,4.34095300
2.52999999,4.34095300
2.53199999,4.34095300
2.53399999,4.33057600
2.53599999,4.35132900
2.53799999,4.35132900
2.53999999,4.32020000
2.54199999,4.37269200
2.54399999,4.34095300
2.54599999,4.36231600
2.54799999,4.35132900
2.54999999,4.33057600
2.55199999,4.34095300
2.55399999,4.32020000
2.55599999,4.38306900
2.55799999,4.35132900
2.55999999,4.38306900
2.56199999,4.34095300
2.56399999,4.34095300
2.56599999,4.33057600
2.56799999,4.34095300
2.56999999,4.33057600
2.57199999,4.37269200
2.57399999,4.33057600
2.57599999,4.33057600
2.57799999,4.30921400
2.57999999,4.35132900
2.58199999,4.33057600
2.58399999,4.36231600
